"id_reserva","codigo_reserva","fecha_reserva","fecha_checkin_programado","fecha_checkout_programado","adultos","ninos","infantes","monto_total_reserva","nombre_propiedad","tipo_propiedad","nombre_ciudad","nombre_pais","nombres","apellidos","email","telefono","nombre_segmento","nombre_motivo","tipo_habitacion","numero_habitacion","nombre_canal","nombre_estado","total_factura","monto_pago","nombre_metodo","total_servicio","nombre_servicio"
769,"RES000769","2025-09-13 10:00:00","2025-11-02","2025-11-04",3,0,0,626.81,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60000471","Turista","Vacaciones","Suite","133","Walk In","Completada",626.81,626.81,"Tarjeta Débito",186.11,"Spa"
769,"RES000769","2025-09-13 10:00:00","2025-11-02","2025-11-04",3,0,0,626.81,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60000471","Turista","Vacaciones","Suite","133","Walk In","Completada",626.81,626.81,"Tarjeta Débito",94.92,"Tour"
266,"RES000266","2026-04-05 10:00:00","2026-07-01","2026-07-04",3,0,0,640.71,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60002294","Turista","Vacaciones","Suite","227","Convenio Empresa","Confirmada",640.71,256.28,"Efectivo",94.92,"Tour"
315,"RES000315","2024-12-17 10:00:00","2025-02-01","2025-02-05",2,0,0,870.10,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60003885","Corporativo","Negocios","Familiar","339","Convenio Empresa","Completada",870.10,870.10,"Efectivo",63.28,"Traslado"
307,"RES000307","2024-12-09 10:00:00","2025-01-16","2025-01-18",3,0,0,730.55,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60001813","Grupo","Evento","Familiar","337","Walk In","Completada",730.55,730.55,"Tarjeta Débito",167.81,"Spa"
307,"RES000307","2024-12-09 10:00:00","2025-01-16","2025-01-18",3,0,0,730.55,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60001813","Grupo","Evento","Familiar","337","Walk In","Completada",730.55,730.55,"Tarjeta Débito",88.14,"Tour"
366,"RES000366","2025-04-30 10:00:00","2025-05-07","2025-05-08",3,2,0,170.63,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60005994","Turista","Vacaciones","Doble","212","Expedia","Confirmada",170.63,68.25,"Efectivo",61.02,"Restaurante"
91,"RES000091","2025-07-21 10:00:00","2025-07-23","2025-07-25",1,0,0,507.37,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60001369","Familiar","Visita Familiar","Doble","323","Convenio Empresa","Completada",507.37,507.37,"Efectivo",186.45,"Spa"
91,"RES000091","2025-07-21 10:00:00","2025-07-23","2025-07-25",1,0,0,507.37,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60001369","Familiar","Visita Familiar","Doble","323","Convenio Empresa","Completada",507.37,507.37,"Efectivo",88.14,"Tour"
54,"RES000054","2025-03-09 10:00:00","2025-05-03","2025-05-04",2,2,0,159.67,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60002886","Familiar","Visita Familiar","Doble","214","Call Center","Completada",159.67,159.67,"Tarjeta Crédito",61.02,"Restaurante"
305,"RES000305","2026-08-05 10:00:00","2026-09-10","2026-09-16",2,0,0,1246.39,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60001295","Corporativo","Negocios","Familiar","137","Agencia Mayorista","Confirmada",1246.39,498.56,"Tarjeta Crédito",22.60,"Lavandería"
10,"RES000010","2025-01-24 10:00:00","2025-02-04","2025-02-09",1,0,0,429.12,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60002590","Turista","Vacaciones","Sencilla","203","Web Directa","Completada",429.12,429.12,"Efectivo",64.41,"Estacionamiento"
10,"RES000010","2025-01-24 10:00:00","2025-02-04","2025-02-09",1,0,0,429.12,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60002590","Turista","Vacaciones","Sencilla","203","Web Directa","Completada",429.12,429.12,"Efectivo",15.82,"Lavandería"
35,"RES000035","2025-02-25 10:00:00","2025-04-02","2025-04-08",2,0,0,720.94,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009065","Corporativo","Negocios","Sencilla","309","Convenio Empresa","Completada",720.94,720.94,"Tarjeta Crédito",15.82,"Lavandería"
35,"RES000035","2025-02-25 10:00:00","2025-04-02","2025-04-08",2,0,0,720.94,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009065","Corporativo","Negocios","Sencilla","309","Convenio Empresa","Completada",720.94,720.94,"Tarjeta Crédito",47.46,"Restaurante"
35,"RES000035","2025-02-25 10:00:00","2025-04-02","2025-04-08",2,0,0,720.94,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009065","Corporativo","Negocios","Sencilla","309","Convenio Empresa","Completada",720.94,720.94,"Tarjeta Crédito",206.79,"Spa"
220,"RES000220","2026-03-04 10:00:00","2026-04-14","2026-04-19",1,1,0,651.73,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60001480","Turista","Vacaciones","Doble","415","Web Directa","Completada",651.73,651.73,"Efectivo",44.07,"Estacionamiento"
220,"RES000220","2026-03-04 10:00:00","2026-04-14","2026-04-19",1,1,0,651.73,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60001480","Turista","Vacaciones","Doble","415","Web Directa","Completada",651.73,651.73,"Efectivo",22.60,"Lavandería"
400,"RES000400","2025-06-17 10:00:00","2025-07-28","2025-08-02",1,1,0,651.73,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60003700","Turista","Vacaciones","Doble","420","Booking","Completada",651.73,651.73,"Convenio Empresa",44.07,"Estacionamiento"
400,"RES000400","2025-06-17 10:00:00","2025-07-28","2025-08-02",1,1,0,651.73,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60003700","Turista","Vacaciones","Doble","420","Booking","Completada",651.73,651.73,"Convenio Empresa",22.60,"Lavandería"
175,"RES000175","2025-10-13 10:00:00","2026-01-07","2026-01-09",2,0,0,424.88,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60000925","Corporativo","Negocios","Sencilla","304","Convenio Empresa","Completada",424.88,424.88,"Transferencia",186.45,"Spa"
175,"RES000175","2025-10-13 10:00:00","2026-01-07","2026-01-09",2,0,0,424.88,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60000925","Corporativo","Negocios","Sencilla","304","Convenio Empresa","Completada",424.88,424.88,"Transferencia",88.14,"Tour"
596,"RES000596","2026-06-28 10:00:00","2026-08-24","2026-08-27",3,1,0,829.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60000064","Turista","Vacaciones","Suite","429","Booking","Completada",829.42,829.42,"Efectivo",88.14,"Tour"
596,"RES000596","2026-06-28 10:00:00","2026-08-24","2026-08-27",3,1,0,829.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60000064","Turista","Vacaciones","Suite","429","Booking","Completada",829.42,829.42,"Efectivo",76.84,"Traslado"
596,"RES000596","2026-06-28 10:00:00","2026-08-24","2026-08-27",3,1,0,829.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60000064","Turista","Vacaciones","Suite","429","Booking","Completada",829.42,829.42,"Efectivo",64.41,"Estacionamiento"
285,"RES000285","2026-07-16 10:00:00","2026-08-01","2026-08-05",2,0,0,664.67,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60007215","Corporativo","Negocios","Suite","132","Call Center","Confirmada",664.67,265.87,"Efectivo",76.84,"Traslado"
50,"RES000050","2025-03-05 10:00:00","2025-04-25","2025-04-28",1,0,0,514.66,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60001850","Turista","Vacaciones","Doble","213","Booking","Completada",514.66,514.66,"Tarjeta Débito",94.92,"Tour"
50,"RES000050","2025-03-05 10:00:00","2025-04-25","2025-04-28",1,0,0,514.66,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60001850","Turista","Vacaciones","Doble","213","Booking","Completada",514.66,514.66,"Tarjeta Débito",63.28,"Traslado"
50,"RES000050","2025-03-05 10:00:00","2025-04-25","2025-04-28",1,0,0,514.66,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60001850","Turista","Vacaciones","Doble","213","Booking","Completada",514.66,514.66,"Tarjeta Débito",44.07,"Estacionamiento"
13,"RES000013","2025-01-20 10:00:00","2025-02-03","2025-02-05",2,0,0,416.63,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60003367","Turista","Vacaciones","Sencilla","104","Walk In","Completada",416.63,416.63,"Transferencia",186.11,"Spa"
13,"RES000013","2025-01-20 10:00:00","2025-02-03","2025-02-05",2,0,0,416.63,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60003367","Turista","Vacaciones","Sencilla","104","Walk In","Completada",416.63,416.63,"Transferencia",94.92,"Tour"
391,"RES000391","2025-06-01 10:00:00","2025-07-03","2025-07-05",1,0,0,488.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60001369","Familiar","Visita Familiar","Doble","318","Walk In","Completada",488.73,488.73,"Efectivo",167.81,"Spa"
391,"RES000391","2025-06-01 10:00:00","2025-07-03","2025-07-05",1,0,0,488.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60001369","Familiar","Visita Familiar","Doble","318","Walk In","Completada",488.73,488.73,"Efectivo",88.14,"Tour"
487,"RES000487","2025-12-04 10:00:00","2026-01-11","2026-01-13",3,0,0,432.79,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60004033","Grupo","Evento","Sencilla","302","Agencia Mayorista","Completada",432.79,432.79,"Tarjeta Crédito",186.45,"Spa"
487,"RES000487","2025-12-04 10:00:00","2026-01-11","2026-01-13",3,0,0,432.79,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60004033","Grupo","Evento","Sencilla","302","Agencia Mayorista","Completada",432.79,432.79,"Tarjeta Crédito",88.14,"Tour"
699,"RES000699","2025-04-20 10:00:00","2025-06-29","2025-07-03",3,0,0,522.51,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60003441","Turista","Vacaciones","Doble","315","Walk In","Completada",522.51,522.51,"Transferencia",56.95,"Traslado"
75,"RES000075","2025-04-06 10:00:00","2025-06-21","2025-06-25",2,0,0,459.01,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60008325","Corporativo","Negocios","Doble","319","Call Center","Completada",459.01,459.01,"Transferencia",63.28,"Traslado"
246,"RES000246","2026-03-16 10:00:00","2026-05-22","2026-05-23",3,2,0,170.63,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60008214","Turista","Vacaciones","Doble","222","Booking","Confirmada",170.63,68.25,"Convenio Empresa",61.02,"Restaurante"
128,"RES000128","2025-09-03 10:00:00","2025-10-12","2025-10-15",3,1,0,829.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60000952","Corporativo","Negocios","Suite","432","Expedia","Completada",829.42,829.42,"Convenio Empresa",88.14,"Tour"
128,"RES000128","2025-09-03 10:00:00","2025-10-12","2025-10-15",3,1,0,829.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60000952","Corporativo","Negocios","Suite","432","Expedia","Completada",829.42,829.42,"Convenio Empresa",76.84,"Traslado"
128,"RES000128","2025-09-03 10:00:00","2025-10-12","2025-10-15",3,1,0,829.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60000952","Corporativo","Negocios","Suite","432","Expedia","Completada",829.42,829.42,"Convenio Empresa",64.41,"Estacionamiento"
714,"RES000714","2025-04-28 10:00:00","2025-07-22","2025-07-23",2,2,0,170.63,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60007326","Familiar","Visita Familiar","Doble","219","Convenio Empresa","Completada",170.63,170.63,"Convenio Empresa",61.02,"Restaurante"
745,"RES000745","2025-08-20 10:00:00","2025-09-15","2025-09-17",2,0,0,535.28,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60004255","Corporativo","Negocios","Suite","127","Web Directa","Confirmada",535.28,214.11,"Transferencia",206.79,"Spa"
152,"RES000152","2025-09-27 10:00:00","2025-11-29","2025-12-02",1,1,0,967.51,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60006068","Turista","Vacaciones","Familiar","438","Call Center","Completada",967.51,967.51,"Convenio Empresa",88.14,"Tour"
152,"RES000152","2025-09-27 10:00:00","2025-11-29","2025-12-02",1,1,0,967.51,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60006068","Turista","Vacaciones","Familiar","438","Call Center","Completada",967.51,967.51,"Convenio Empresa",69.16,"Traslado"
152,"RES000152","2025-09-27 10:00:00","2025-11-29","2025-12-02",1,1,0,967.51,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60006068","Turista","Vacaciones","Familiar","438","Call Center","Completada",967.51,967.51,"Convenio Empresa",64.41,"Estacionamiento"
534,"RES000534","2026-01-13 10:00:00","2026-04-08","2026-04-09",2,2,0,170.63,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60005106","Familiar","Visita Familiar","Doble","214","Expedia","Completada",170.63,170.63,"Efectivo",61.02,"Restaurante"
428,"RES000428","2025-07-15 10:00:00","2025-09-22","2025-09-25",3,1,0,829.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60000952","Corporativo","Negocios","Suite","427","Booking","Completada",829.42,829.42,"Convenio Empresa",88.14,"Tour"
428,"RES000428","2025-07-15 10:00:00","2025-09-22","2025-09-25",3,1,0,829.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60000952","Corporativo","Negocios","Suite","427","Booking","Completada",829.42,829.42,"Convenio Empresa",76.84,"Traslado"
428,"RES000428","2025-07-15 10:00:00","2025-09-22","2025-09-25",3,1,0,829.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60000952","Corporativo","Negocios","Suite","427","Booking","Completada",829.42,829.42,"Convenio Empresa",64.41,"Estacionamiento"
355,"RES000355","2025-01-26 10:00:00","2025-04-22","2025-04-24",2,0,0,416.07,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60003145","Corporativo","Negocios","Sencilla","309","Call Center","Completada",416.07,416.07,"Tarjeta Débito",186.45,"Spa"
355,"RES000355","2025-01-26 10:00:00","2025-04-22","2025-04-24",2,0,0,416.07,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60003145","Corporativo","Negocios","Sencilla","309","Call Center","Completada",416.07,416.07,"Tarjeta Débito",79.33,"Tour"
637,"RES000637","2025-02-03 10:00:00","2025-02-11","2025-02-13",3,0,0,731.11,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60009583","Grupo","Evento","Familiar","140","Convenio Empresa","Completada",731.11,731.11,"Transferencia",206.79,"Spa"
637,"RES000637","2025-02-03 10:00:00","2025-02-11","2025-02-13",3,0,0,731.11,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60009583","Grupo","Evento","Familiar","140","Convenio Empresa","Completada",731.11,731.11,"Transferencia",94.92,"Tour"
747,"RES000747","2025-09-05 10:00:00","2025-10-03","2025-10-07",3,0,0,750.77,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60004773","Grupo","Evento","Suite","327","Call Center","Completada",750.77,750.77,"Convenio Empresa",63.28,"Traslado"
777,"RES000777","2025-09-21 10:00:00","2025-11-18","2025-11-22",3,0,0,768.40,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60001443","Grupo","Evento","Suite","135","Convenio Empresa","Completada",768.40,768.40,"Efectivo",76.84,"Traslado"
453,"RES000453","2025-10-17 10:00:00","2025-10-21","2025-10-25",2,0,0,768.40,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60006327","Turista","Vacaciones","Suite","134","Call Center","Completada",768.40,768.40,"Efectivo",76.84,"Traslado"
787,"RES000787","2025-10-15 10:00:00","2025-12-22","2025-12-24",3,0,0,749.19,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60004033","Grupo","Evento","Familiar","337","Web Directa","Completada",749.19,749.19,"Tarjeta Crédito",186.45,"Spa"
787,"RES000787","2025-10-15 10:00:00","2025-12-22","2025-12-24",3,0,0,749.19,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60004033","Grupo","Evento","Familiar","337","Web Directa","Completada",749.19,749.19,"Tarjeta Crédito",88.14,"Tour"
186,"RES000186","2026-01-15 10:00:00","2026-01-22","2026-01-23",3,2,0,134.47,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60003774","Turista","Vacaciones","Sencilla","207","Agencia Mayorista","Confirmada",134.47,53.79,"Tarjeta Crédito",61.02,"Restaurante"
750,"RES000750","2025-09-01 10:00:00","2025-10-02","2025-10-03",1,2,0,215.66,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60005550","Turista","Vacaciones","Suite","228","Booking","Completada",215.66,215.66,"Tarjeta Débito",61.02,"Restaurante"
